주문번호,날짜,시간,카테고리,상품명,SKU,수량,단가,합계,결제수단,고객국적
NM-2602-0261,2026-02-05,17:50,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,대만
NM-2602-0261,2026-02-05,17:50,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,대만
NM-2602-0262,2026-02-05,15:28,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,동남아기타
NM-2602-0262,2026-02-05,15:28,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,카드,동남아기타
NM-2602-0262,2026-02-05,15:28,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,동남아기타
NM-2602-0263,2026-02-05,14:16,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,한국
NM-2602-0264,2026-02-05,15:02,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,한국
NM-2602-0265,2026-02-05,18:47,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,기타
NM-2602-0265,2026-02-05,18:47,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,기타
NM-2602-0265,2026-02-05,18:47,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,기타
NM-2602-0266,2026-02-05,15:26,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,한국
NM-2602-0267,2026-02-05,12:23,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,홍콩
NM-2602-0268,2026-02-05,13:41,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,미국
NM-2602-0268,2026-02-05,13:41,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,미국
NM-2602-0268,2026-02-05,13:41,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,미국
NM-2602-0269,2026-02-05,15:58,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2602-0269,2026-02-05,15:58,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,일본
NM-2602-0270,2026-02-05,14:43,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,유럽
NM-2602-0270,2026-02-05,14:43,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,유럽
NM-2602-0270,2026-02-05,14:43,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,유럽
NM-2602-0271,2026-02-05,16:04,MD상품,키링 mix man,NM-4000001,2,12000,24000,현금,홍콩
NM-2602-0271,2026-02-05,16:04,스낵,오란다 오리지널,NM-3000003,2,4500,9000,현금,홍콩
NM-2602-0271,2026-02-05,16:04,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,현금,홍콩
NM-2602-0272,2026-02-05,18:27,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,한국
NM-2602-0273,2026-02-05,19:12,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,동남아기타
NM-2602-0273,2026-02-05,19:12,MD상품,키링 포 모양,NM-4000002,3,12000,36000,간편결제,동남아기타
NM-2602-0273,2026-02-05,19:12,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,동남아기타
NM-2602-0274,2026-02-05,12:28,커피포,민트초코맛 커피포,NM-2000014,3,15900,47700,카드,기타
NM-2602-0274,2026-02-05,12:28,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,기타
NM-2602-0275,2026-02-05,16:44,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,현금,미국
NM-2602-0275,2026-02-05,16:44,스낵,오란다 말차,NM-3000004,3,4500,13500,현금,미국
NM-2602-0276,2026-02-05,18:11,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,홍콩
NM-2602-0276,2026-02-05,18:11,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,카드,홍콩
NM-2602-0277,2026-02-05,11:10,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,한국
NM-2602-0277,2026-02-05,11:10,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,한국
NM-2602-0277,2026-02-05,11:10,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NM-2602-0278,2026-02-05,15:33,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,현금,홍콩
NM-2602-0278,2026-02-05,15:33,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,현금,홍콩
NM-2602-0279,2026-02-05,16:31,MD상품,키링 mix man,NM-4000001,1,12000,12000,현금,한국
NM-2602-0279,2026-02-05,16:31,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,현금,한국
NM-2602-0280,2026-02-05,14:00,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,한국
NM-2602-0281,2026-02-05,15:58,MD상품,키링 mix man,NM-4000001,2,12000,24000,간편결제,한국
NM-2602-0281,2026-02-05,15:58,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,간편결제,한국
NM-2602-0282,2026-02-05,15:34,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,유럽
NM-2602-0282,2026-02-05,15:34,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,유럽
NM-2602-0283,2026-02-05,13:19,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,홍콩
NM-2602-0284,2026-02-05,18:12,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,중국
NM-2602-0284,2026-02-05,18:12,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,중국
NM-2602-0285,2026-02-05,12:10,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,일본
NM-2602-0286,2026-02-05,14:20,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,홍콩
NM-2602-0286,2026-02-05,14:20,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,카드,홍콩
NM-2602-0287,2026-02-05,14:19,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,미국
NM-2602-0287,2026-02-05,14:19,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,미국
NM-2602-0287,2026-02-05,14:19,MD상품,도자기컵,NM-4000003,3,28000,84000,현금,미국
NM-2602-0288,2026-02-05,13:39,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,간편결제,일본
NM-2602-0288,2026-02-05,13:39,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,일본
NM-2602-0288,2026-02-05,13:39,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,일본
NM-2602-0289,2026-02-05,13:49,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,일본
NM-2602-0289,2026-02-05,13:49,스낵,오란다 말차,NM-3000004,1,4500,4500,간편결제,일본
NM-2602-0290,2026-02-05,13:40,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,현금,홍콩
NM-2602-0291,2026-02-05,17:44,MD상품,도자기컵,NM-4000003,2,28000,56000,현금,대만
NM-2602-0292,2026-02-05,13:05,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,일본
NM-2602-0292,2026-02-05,13:05,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,간편결제,일본
NM-2602-0293,2026-02-05,15:58,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,현금,태국
NM-2602-0294,2026-02-05,13:55,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NM-2602-0294,2026-02-05,13:55,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,일본
NM-2602-0295,2026-02-05,15:19,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,일본
NM-2602-0295,2026-02-05,15:19,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,일본
NM-2602-0295,2026-02-05,15:19,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,일본
NM-2602-0295,2026-02-05,15:19,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,일본
NM-2602-0296,2026-02-05,18:06,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,한국
NM-2602-0296,2026-02-05,18:06,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,한국
NM-2602-0297,2026-02-05,16:18,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,일본
NM-2602-0297,2026-02-05,16:18,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,일본
NM-2602-0297,2026-02-05,16:18,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NM-2602-0297,2026-02-05,16:18,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,일본
NM-2602-0298,2026-02-05,13:51,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2602-0299,2026-02-05,17:05,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,간편결제,한국
NM-2602-0299,2026-02-05,17:05,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,한국
NM-2602-0300,2026-02-05,15:21,MD상품,키링 포 모양,NM-4000002,2,12000,24000,카드,유럽
NM-2602-0300,2026-02-05,15:21,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,유럽
NM-2602-0301,2026-02-05,14:04,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,간편결제,일본
NM-2602-0301,2026-02-05,14:04,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,일본
NM-2602-0302,2026-02-05,15:27,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,일본
NM-2602-0302,2026-02-05,15:27,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,일본
NM-2602-0303,2026-02-06,19:40,스낵,오란다 오리지널,NM-3000003,1,4500,4500,현금,일본
NM-2602-0304,2026-02-06,17:21,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,태국
NM-2602-0305,2026-02-06,13:34,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,홍콩
NM-2602-0306,2026-02-06,14:21,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,대만
NM-2602-0306,2026-02-06,14:21,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,간편결제,대만
NM-2602-0306,2026-02-06,14:21,커피포,민트초코맛 커피포,NM-2000014,3,15900,47700,간편결제,대만
NM-2602-0307,2026-02-06,13:50,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,미국
NM-2602-0307,2026-02-06,13:50,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,간편결제,미국
NM-2602-0307,2026-02-06,13:50,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,미국
NM-2602-0308,2026-02-06,14:20,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,일본
NM-2602-0308,2026-02-06,14:20,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NM-2602-0309,2026-02-06,13:42,MD상품,키링 mix man,NM-4000001,3,12000,36000,카드,미국
NM-2602-0309,2026-02-06,13:42,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,카드,미국
NM-2602-0309,2026-02-06,13:42,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,미국
NM-2602-0310,2026-02-06,15:12,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,간편결제,한국
NM-2602-0310,2026-02-06,15:12,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,한국
NM-2602-0310,2026-02-06,15:12,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,한국
NM-2602-0311,2026-02-06,16:45,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,카드,중국
NM-2602-0311,2026-02-06,16:45,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,중국
NM-2602-0311,2026-02-06,16:45,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,중국
NM-2602-0312,2026-02-06,13:58,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,중국
NM-2602-0313,2026-02-06,14:20,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,간편결제,한국
NM-2602-0314,2026-02-06,15:49,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2602-0315,2026-02-06,13:51,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,유럽
NM-2602-0316,2026-02-06,16:29,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,일본
NM-2602-0316,2026-02-06,16:29,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NM-2602-0316,2026-02-06,16:29,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NM-2602-0317,2026-02-06,13:29,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,일본
NM-2602-0317,2026-02-06,13:29,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,일본
NM-2602-0318,2026-02-06,19:26,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2602-0318,2026-02-06,19:26,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2602-0319,2026-02-06,16:31,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,현금,일본
NM-2602-0320,2026-02-06,13:06,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,대만
NM-2602-0320,2026-02-06,13:06,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,카드,대만
NM-2602-0320,2026-02-06,13:06,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,대만
NM-2602-0320,2026-02-06,13:06,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,대만
NM-2602-0321,2026-02-06,17:26,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,일본
NM-2602-0321,2026-02-06,17:26,커피포,라즈베리말차 커피포,NM-2000017,3,15900,47700,카드,일본
NM-2602-0322,2026-02-06,16:34,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,기타
NM-2602-0322,2026-02-06,16:34,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,기타
NM-2602-0322,2026-02-06,16:34,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,간편결제,기타
NM-2602-0323,2026-02-06,18:30,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,일본
NM-2602-0324,2026-02-06,14:01,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,미국
NM-2602-0325,2026-02-06,15:24,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,대만
NM-2602-0325,2026-02-06,15:24,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,대만
NM-2602-0325,2026-02-06,15:24,MD상품,키링 포 모양,NM-4000002,2,12000,24000,카드,대만
NM-2602-0325,2026-02-06,15:24,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,대만
NM-2602-0326,2026-02-06,12:47,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,태국
NM-2602-0326,2026-02-06,12:47,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,태국
NM-2602-0327,2026-02-06,13:20,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,간편결제,한국
NM-2602-0328,2026-02-06,13:43,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,유럽
NM-2602-0328,2026-02-06,13:43,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,유럽
NM-2602-0328,2026-02-06,13:43,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,유럽
NM-2602-0328,2026-02-06,13:43,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,유럽
NM-2602-0329,2026-02-06,13:40,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,현금,일본
NM-2602-0329,2026-02-06,13:40,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,현금,일본
NM-2602-0330,2026-02-06,14:52,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,일본
NM-2602-0330,2026-02-06,14:52,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,일본
NM-2602-0330,2026-02-06,14:52,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NM-2602-0330,2026-02-06,14:52,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NM-2602-0331,2026-02-06,17:13,MD상품,키링 mix man,NM-4000001,1,12000,12000,현금,일본
NM-2602-0331,2026-02-06,17:13,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,일본
NM-2602-0332,2026-02-06,16:40,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,대만
NM-2602-0333,2026-02-06,14:32,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,태국
NM-2602-0333,2026-02-06,14:32,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,태국
NM-2602-0334,2026-02-06,16:52,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2602-0335,2026-02-06,14:05,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,간편결제,일본
NM-2602-0335,2026-02-06,14:05,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NM-2602-0335,2026-02-06,14:05,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
NM-2602-0335,2026-02-06,14:05,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,일본
NM-2602-0336,2026-02-06,14:48,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,홍콩
NM-2602-0336,2026-02-06,14:48,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,홍콩
NM-2602-0336,2026-02-06,14:48,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,홍콩
NM-2602-0337,2026-02-06,13:24,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,현금,일본
NM-2602-0337,2026-02-06,13:24,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,현금,일본
NM-2602-0337,2026-02-06,13:24,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,현금,일본
NM-2602-0338,2026-02-06,14:24,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2602-0339,2026-02-06,13:36,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,간편결제,일본
NM-2602-0339,2026-02-06,13:36,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,간편결제,일본
NM-2602-0340,2026-02-06,15:51,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,간편결제,한국
NM-2602-0341,2026-02-06,17:18,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,한국
NM-2602-0341,2026-02-06,17:18,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,한국
NM-2602-0341,2026-02-06,17:18,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,한국
NM-2602-0342,2026-02-06,14:49,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,유럽
NM-2602-0342,2026-02-06,14:49,MD상품,키링 포 모양,NM-4000002,3,12000,36000,카드,유럽
NM-2602-0342,2026-02-06,14:49,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,유럽
NM-2602-0343,2026-02-06,16:38,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,미국
NM-2602-0343,2026-02-06,16:38,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,미국
NM-2602-0343,2026-02-06,16:38,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,카드,미국
NM-2602-0343,2026-02-06,16:38,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,미국
NM-2602-0344,2026-02-06,18:22,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NM-2602-0344,2026-02-06,18:22,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NM-2602-0345,2026-02-06,18:20,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,카드,일본
NM-2602-0346,2026-02-06,13:03,스낵,오란다 오리지널,NM-3000003,2,4500,9000,현금,홍콩
NM-2602-0346,2026-02-06,13:03,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,홍콩
NM-2602-0346,2026-02-06,13:03,커피포,라즈베리말차 커피포,NM-2000017,3,15900,47700,현금,홍콩
NM-2602-0346,2026-02-06,13:03,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,현금,홍콩
NM-2602-0347,2026-02-06,15:44,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,한국
NM-2602-0348,2026-02-06,18:44,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NM-2602-0348,2026-02-06,18:44,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,일본
NM-2602-0349,2026-02-06,14:56,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,홍콩
NM-2602-0349,2026-02-06,14:56,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,홍콩
NM-2602-0350,2026-02-06,12:42,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,한국
NM-2602-0350,2026-02-06,12:42,스낵,오란다 말차,NM-3000004,1,4500,4500,간편결제,한국
NM-2602-0351,2026-02-06,12:41,MD상품,도자기컵,NM-4000003,1,28000,28000,카드,미국
NM-2602-0351,2026-02-06,12:41,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,미국
NM-2602-0351,2026-02-06,12:41,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,미국
NM-2602-0352,2026-02-06,14:02,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,카드,대만
NM-2602-0352,2026-02-06,14:02,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,대만
NM-2602-0353,2026-02-06,12:57,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,유럽
NM-2602-0353,2026-02-06,12:57,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,카드,유럽
NM-2602-0353,2026-02-06,12:57,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,유럽
NM-2602-0354,2026-02-06,19:11,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2602-0354,2026-02-06,19:11,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2602-0355,2026-02-06,13:30,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,홍콩
NM-2602-0355,2026-02-06,13:30,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,홍콩
NM-2602-0356,2026-02-06,16:31,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,한국
NM-2602-0357,2026-02-06,14:34,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,간편결제,태국
NM-2602-0358,2026-02-06,15:02,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,카드,일본
NM-2602-0359,2026-02-06,13:27,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,미국
NM-2602-0359,2026-02-06,13:27,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,미국
NM-2602-0359,2026-02-06,13:27,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,미국
NM-2602-0359,2026-02-06,13:27,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,미국
NM-2602-0360,2026-02-06,17:34,MD상품,키링 mix man,NM-4000001,1,12000,12000,현금,한국
NM-2602-0360,2026-02-06,17:34,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,현금,한국
NM-2602-0361,2026-02-06,14:52,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NM-2602-0361,2026-02-06,14:52,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,대만
NM-2602-0361,2026-02-06,14:52,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NM-2602-0361,2026-02-06,14:52,커피포,민트초코맛 커피포,NM-2000014,3,15900,47700,카드,대만
NM-2602-0362,2026-02-06,13:25,MD상품,키링 mix man,NM-4000001,3,12000,36000,카드,일본
NM-2602-0362,2026-02-06,13:25,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NM-2602-0362,2026-02-06,13:25,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2602-0362,2026-02-06,13:25,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,일본
NM-2602-0363,2026-02-07,13:00,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,한국
NM-2602-0363,2026-02-07,13:00,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,한국
NM-2602-0363,2026-02-07,13:00,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,한국
NM-2602-0364,2026-02-07,12:52,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,현금,일본
NM-2602-0364,2026-02-07,12:52,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,일본
NM-2602-0364,2026-02-07,12:52,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,일본
NM-2602-0365,2026-02-07,12:57,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,중국
NM-2602-0365,2026-02-07,12:57,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,중국
NM-2602-0365,2026-02-07,12:57,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,중국
NM-2602-0366,2026-02-07,13:45,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,미국
NM-2602-0366,2026-02-07,13:45,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,미국
NM-2602-0366,2026-02-07,13:45,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,미국
NM-2602-0366,2026-02-07,13:45,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,미국
NM-2602-0367,2026-02-07,16:15,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,한국
NM-2602-0368,2026-02-07,16:12,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,일본
NM-2602-0369,2026-02-07,18:10,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,동남아기타
NM-2602-0369,2026-02-07,18:10,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,동남아기타
NM-2602-0369,2026-02-07,18:10,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,동남아기타
NM-2602-0370,2026-02-07,12:14,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,대만
NM-2602-0370,2026-02-07,12:14,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,대만
NM-2602-0370,2026-02-07,12:14,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,대만
NM-2602-0371,2026-02-07,17:50,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,현금,미국
NM-2602-0371,2026-02-07,17:50,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,현금,미국
