주문번호,날짜,시간,카테고리,상품명,SKU,수량,단가,합계,결제수단,고객국적
NM-2601-0372,2026-01-09,11:07,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,한국
NM-2601-0373,2026-01-09,17:42,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,한국
NM-2601-0373,2026-01-09,17:42,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0374,2026-01-09,19:27,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,일본
NM-2601-0374,2026-01-09,19:27,MD상품,키링 mix man,NM-4000001,3,12000,36000,간편결제,일본
NM-2601-0374,2026-01-09,19:27,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,일본
NM-2601-0375,2026-01-09,16:16,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NM-2601-0375,2026-01-09,16:16,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0376,2026-01-09,15:01,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,일본
NM-2601-0376,2026-01-09,15:01,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NM-2601-0376,2026-01-09,15:01,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,일본
NM-2601-0377,2026-01-09,15:57,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,카드,홍콩
NM-2601-0377,2026-01-09,15:57,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,홍콩
NM-2601-0377,2026-01-09,15:57,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,홍콩
NM-2601-0378,2026-01-09,17:37,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,한국
NM-2601-0379,2026-01-09,14:14,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,기타
NM-2601-0379,2026-01-09,14:14,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,기타
NM-2601-0380,2026-01-09,13:13,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,미국
NM-2601-0380,2026-01-09,13:13,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,미국
NM-2601-0381,2026-01-09,14:33,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,한국
NM-2601-0382,2026-01-09,15:14,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,간편결제,한국
NM-2601-0382,2026-01-09,15:14,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2601-0383,2026-01-09,14:49,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NM-2601-0383,2026-01-09,14:49,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,카드,일본
NM-2601-0384,2026-01-09,13:19,MD상품,뉴믹스 에코백,NM-4000004,3,18000,54000,현금,미국
NM-2601-0384,2026-01-09,13:19,MD상품,키링 mix man,NM-4000001,1,12000,12000,현금,미국
NM-2601-0384,2026-01-09,13:19,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,현금,미국
NM-2601-0385,2026-01-09,18:49,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,한국
NM-2601-0385,2026-01-09,18:49,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,카드,한국
NM-2601-0385,2026-01-09,18:49,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,한국
NM-2601-0386,2026-01-09,15:33,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NM-2601-0386,2026-01-09,15:33,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,간편결제,일본
NM-2601-0387,2026-01-09,15:34,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,한국
NM-2601-0387,2026-01-09,15:34,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0388,2026-01-09,12:14,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,중국
NM-2601-0388,2026-01-09,12:14,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,중국
NM-2601-0389,2026-01-09,13:30,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,중국
NM-2601-0389,2026-01-09,13:30,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,중국
NM-2601-0389,2026-01-09,13:30,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,중국
NM-2601-0390,2026-01-09,14:28,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,태국
NM-2601-0390,2026-01-09,14:28,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,태국
NM-2601-0390,2026-01-09,14:28,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,태국
NM-2601-0390,2026-01-09,14:28,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,태국
NM-2601-0391,2026-01-09,18:54,MD상품,뉴믹스 에코백,NM-4000004,3,18000,54000,카드,유럽
NM-2601-0391,2026-01-09,18:54,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,유럽
NM-2601-0391,2026-01-09,18:54,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,유럽
NM-2601-0392,2026-01-09,14:58,스낵,오란다 오리지널,NM-3000003,1,4500,4500,현금,태국
NM-2601-0392,2026-01-09,14:58,스낵,오란다 말차,NM-3000004,1,4500,4500,현금,태국
NM-2601-0392,2026-01-09,14:58,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,현금,태국
NM-2601-0392,2026-01-09,14:58,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,현금,태국
NM-2601-0393,2026-01-09,16:53,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2601-0394,2026-01-09,13:43,MD상품,키링 mix man,NM-4000001,1,12000,12000,현금,한국
NM-2601-0394,2026-01-09,13:43,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,현금,한국
NM-2601-0395,2026-01-09,13:31,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,현금,일본
NM-2601-0395,2026-01-09,13:31,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,현금,일본
NM-2601-0396,2026-01-09,15:58,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,태국
NM-2601-0396,2026-01-09,15:58,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,태국
NM-2601-0396,2026-01-09,15:58,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,간편결제,태국
NM-2601-0397,2026-01-09,14:29,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NM-2601-0397,2026-01-09,14:29,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,일본
NM-2601-0398,2026-01-10,12:10,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,현금,유럽
NM-2601-0398,2026-01-10,12:10,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,현금,유럽
NM-2601-0399,2026-01-10,14:47,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,한국
NM-2601-0399,2026-01-10,14:47,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,한국
NM-2601-0399,2026-01-10,14:47,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0400,2026-01-10,11:49,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,일본
NM-2601-0400,2026-01-10,11:49,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,간편결제,일본
NM-2601-0400,2026-01-10,11:49,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NM-2601-0400,2026-01-10,11:49,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,일본
NM-2601-0401,2026-01-10,16:21,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,일본
NM-2601-0401,2026-01-10,16:21,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,일본
NM-2601-0401,2026-01-10,16:21,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NM-2601-0401,2026-01-10,16:21,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,일본
NM-2601-0402,2026-01-10,17:15,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NM-2601-0402,2026-01-10,17:15,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,일본
NM-2601-0403,2026-01-10,14:38,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,현금,한국
NM-2601-0403,2026-01-10,14:38,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,현금,한국
NM-2601-0404,2026-01-10,15:17,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,현금,태국
NM-2601-0404,2026-01-10,15:17,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,현금,태국
NM-2601-0405,2026-01-10,12:35,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,태국
NM-2601-0405,2026-01-10,12:35,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,태국
NM-2601-0405,2026-01-10,12:35,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,태국
NM-2601-0406,2026-01-10,18:33,스낵,오란다 말차,NM-3000004,2,4500,9000,간편결제,일본
NM-2601-0406,2026-01-10,18:33,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,일본
NM-2601-0407,2026-01-10,11:47,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,홍콩
NM-2601-0408,2026-01-10,19:46,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,대만
NM-2601-0409,2026-01-10,18:00,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,중국
NM-2601-0409,2026-01-10,18:00,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,중국
NM-2601-0410,2026-01-10,14:43,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,간편결제,일본
NM-2601-0410,2026-01-10,14:43,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,일본
NM-2601-0411,2026-01-10,15:12,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,미국
NM-2601-0412,2026-01-10,16:10,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,한국
NM-2601-0412,2026-01-10,16:10,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,한국
NM-2601-0413,2026-01-10,15:08,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,대만
NM-2601-0413,2026-01-10,15:08,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,대만
NM-2601-0413,2026-01-10,15:08,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,대만
NM-2601-0414,2026-01-10,14:24,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,간편결제,일본
NM-2601-0414,2026-01-10,14:24,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,간편결제,일본
NM-2601-0414,2026-01-10,14:24,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,간편결제,일본
NM-2601-0414,2026-01-10,14:24,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,일본
NM-2601-0415,2026-01-10,15:53,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,한국
NM-2601-0415,2026-01-10,15:53,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,간편결제,한국
NM-2601-0415,2026-01-10,15:53,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,한국
NM-2601-0416,2026-01-10,12:42,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,미국
NM-2601-0416,2026-01-10,12:42,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,미국
NM-2601-0416,2026-01-10,12:42,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,미국
NM-2601-0417,2026-01-10,11:19,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,태국
NM-2601-0417,2026-01-10,11:19,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,태국
NM-2601-0418,2026-01-10,12:43,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,기타
NM-2601-0418,2026-01-10,12:43,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,기타
NM-2601-0419,2026-01-10,15:08,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2601-0419,2026-01-10,15:08,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,일본
NM-2601-0420,2026-01-10,17:44,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,기타
NM-2601-0421,2026-01-10,13:11,스낵,오란다 말차,NM-3000004,2,4500,9000,현금,한국
NM-2601-0422,2026-01-10,16:21,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,한국
NM-2601-0423,2026-01-10,17:13,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,기타
NM-2601-0424,2026-01-10,13:05,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,대만
NM-2601-0424,2026-01-10,13:05,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,대만
NM-2601-0424,2026-01-10,13:05,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,대만
NM-2601-0425,2026-01-10,11:27,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,대만
NM-2601-0426,2026-01-10,14:27,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,미국
NM-2601-0426,2026-01-10,14:27,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,미국
NM-2601-0426,2026-01-10,14:27,커피포,라즈베리말차 커피포,NM-2000017,3,15900,47700,카드,미국
NM-2601-0427,2026-01-10,15:35,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,태국
NM-2601-0427,2026-01-10,15:35,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,태국
NM-2601-0428,2026-01-10,12:44,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,한국
NM-2601-0429,2026-01-10,13:17,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,한국
NM-2601-0430,2026-01-10,15:55,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,현금,일본
NM-2601-0430,2026-01-10,15:55,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,일본
NM-2601-0431,2026-01-10,17:31,MD상품,도자기컵,NM-4000003,1,28000,28000,간편결제,한국
NM-2601-0431,2026-01-10,17:31,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,간편결제,한국
NM-2601-0432,2026-01-10,13:42,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,현금,한국
NM-2601-0433,2026-01-10,19:57,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,대만
NM-2601-0433,2026-01-10,19:57,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,대만
NM-2601-0434,2026-01-10,15:14,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,일본
NM-2601-0434,2026-01-10,15:14,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,간편결제,일본
NM-2601-0434,2026-01-10,15:14,MD상품,도자기컵,NM-4000003,1,28000,28000,간편결제,일본
NM-2601-0435,2026-01-10,13:17,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,일본
NM-2601-0436,2026-01-10,13:41,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,기타
NM-2601-0436,2026-01-10,13:41,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,기타
NM-2601-0437,2026-01-10,15:28,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,미국
NM-2601-0437,2026-01-10,15:28,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,미국
NM-2601-0437,2026-01-10,15:28,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,미국
NM-2601-0437,2026-01-10,15:28,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,미국
NM-2601-0438,2026-01-10,12:54,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,홍콩
NM-2601-0438,2026-01-10,12:54,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,홍콩
NM-2601-0438,2026-01-10,12:54,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,간편결제,홍콩
NM-2601-0439,2026-01-10,16:20,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,태국
NM-2601-0439,2026-01-10,16:20,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,태국
NM-2601-0440,2026-01-10,17:45,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,한국
NM-2601-0440,2026-01-10,17:45,스낵,오란다 말차,NM-3000004,1,4500,4500,간편결제,한국
NM-2601-0440,2026-01-10,17:45,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2601-0441,2026-01-10,15:02,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,일본
NM-2601-0441,2026-01-10,15:02,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NM-2601-0442,2026-01-10,12:55,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,일본
NM-2601-0442,2026-01-10,12:55,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NM-2601-0442,2026-01-10,12:55,커피포,오리지널 에어 10T,NM-2000008,3,16500,49500,간편결제,일본
NM-2601-0443,2026-01-10,18:17,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,태국
NM-2601-0444,2026-01-10,13:44,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,기타
NM-2601-0444,2026-01-10,13:44,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,기타
NM-2601-0445,2026-01-10,13:26,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,일본
NM-2601-0445,2026-01-10,13:26,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,일본
NM-2601-0446,2026-01-10,16:39,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,유럽
NM-2601-0446,2026-01-10,16:39,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,유럽
NM-2601-0446,2026-01-10,16:39,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,유럽
NM-2601-0446,2026-01-10,16:39,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,유럽
NM-2601-0447,2026-01-10,14:56,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,한국
NM-2601-0447,2026-01-10,14:56,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,한국
NM-2601-0447,2026-01-10,14:56,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,한국
NM-2601-0448,2026-01-10,18:00,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,동남아기타
NM-2601-0448,2026-01-10,18:00,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,카드,동남아기타
NM-2601-0448,2026-01-10,18:00,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,동남아기타
NM-2601-0448,2026-01-10,18:00,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,동남아기타
NM-2601-0449,2026-01-10,13:47,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,미국
NM-2601-0449,2026-01-10,13:47,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,미국
NM-2601-0449,2026-01-10,13:47,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,미국
NM-2601-0450,2026-01-10,16:29,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,미국
NM-2601-0450,2026-01-10,16:29,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,미국
NM-2601-0451,2026-01-10,15:27,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,현금,기타
NM-2601-0452,2026-01-10,15:22,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,한국
NM-2601-0453,2026-01-10,15:39,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,현금,한국
NM-2601-0453,2026-01-10,15:39,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,한국
NM-2601-0454,2026-01-10,14:53,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2601-0455,2026-01-10,16:38,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,기타
NM-2601-0455,2026-01-10,16:38,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,기타
NM-2601-0455,2026-01-10,16:38,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,기타
NM-2601-0456,2026-01-10,13:23,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,간편결제,한국
NM-2601-0457,2026-01-10,18:58,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,간편결제,한국
NM-2601-0457,2026-01-10,18:58,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,한국
NM-2601-0457,2026-01-10,18:58,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,한국
NM-2601-0458,2026-01-10,13:45,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,현금,일본
NM-2601-0458,2026-01-10,13:45,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,현금,일본
NM-2601-0458,2026-01-10,13:45,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,일본
NM-2601-0459,2026-01-10,15:59,MD상품,키링 포 모양,NM-4000002,1,12000,12000,현금,홍콩
NM-2601-0459,2026-01-10,15:59,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,현금,홍콩
NM-2601-0459,2026-01-10,15:59,커피포,민트초코맛 커피포,NM-2000014,3,15900,47700,현금,홍콩
NM-2601-0459,2026-01-10,15:59,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,현금,홍콩
NM-2601-0460,2026-01-10,12:22,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,간편결제,한국
NM-2601-0461,2026-01-10,13:23,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,대만
NM-2601-0461,2026-01-10,13:23,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,대만
NM-2601-0461,2026-01-10,13:23,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,대만
NM-2601-0462,2026-01-10,14:50,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,홍콩
NM-2601-0462,2026-01-10,14:50,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,카드,홍콩
NM-2601-0462,2026-01-10,14:50,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,홍콩
NM-2601-0463,2026-01-10,14:29,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,한국
NM-2601-0463,2026-01-10,14:29,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,간편결제,한국
NM-2601-0464,2026-01-10,14:02,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,미국
NM-2601-0464,2026-01-10,14:02,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,미국
NM-2601-0464,2026-01-10,14:02,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,미국
NM-2601-0465,2026-01-10,12:14,MD상품,키링 포 모양,NM-4000002,2,12000,24000,카드,한국
NM-2601-0466,2026-01-10,12:37,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,일본
NM-2601-0466,2026-01-10,12:37,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,간편결제,일본
NM-2601-0467,2026-01-10,18:50,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,홍콩
NM-2601-0467,2026-01-10,18:50,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,현금,홍콩
NM-2601-0467,2026-01-10,18:50,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,홍콩
NM-2601-0468,2026-01-10,15:11,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,미국
NM-2601-0468,2026-01-10,15:11,커피포,화이트베리모카맛 커피포,NM-2000013,3,15900,47700,간편결제,미국
NM-2601-0469,2026-01-10,18:03,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,대만
NM-2601-0469,2026-01-10,18:03,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,대만
NM-2601-0470,2026-01-10,16:02,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,중국
NM-2601-0470,2026-01-10,16:02,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,중국
NM-2601-0471,2026-01-10,16:10,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,중국
NM-2601-0471,2026-01-10,16:10,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,중국
NM-2601-0472,2026-01-10,13:24,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,간편결제,일본
NM-2601-0472,2026-01-10,13:24,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NM-2601-0472,2026-01-10,13:24,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,일본
NM-2601-0472,2026-01-10,13:24,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,간편결제,일본
NM-2601-0473,2026-01-10,16:22,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,미국
NM-2601-0473,2026-01-10,16:22,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,미국
NM-2601-0473,2026-01-10,16:22,스낵,오란다 말차,NM-3000004,2,4500,9000,간편결제,미국
NM-2601-0474,2026-01-10,13:06,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,한국
NM-2601-0475,2026-01-10,15:09,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NM-2601-0475,2026-01-10,15:09,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,한국
NM-2601-0476,2026-01-10,14:49,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,간편결제,일본
NM-2601-0476,2026-01-10,14:49,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NM-2601-0476,2026-01-10,14:49,커피포,오리지널 에어 10T,NM-2000008,3,16500,49500,간편결제,일본
NM-2601-0477,2026-01-10,16:32,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,일본
NM-2601-0478,2026-01-10,17:15,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,한국
NM-2601-0479,2026-01-10,14:17,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,미국
NM-2601-0479,2026-01-10,14:17,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,미국
NM-2601-0480,2026-01-10,13:17,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,유럽
